match_id,season,venue_name,round_number,match_number,match_status,match_name,match_type,team_id,team_name,team_nickname,score_string,is_home_competitor,opp_team_id,opp_team_name,opp_team_nickname,opp_score_string,at_neutral_venue,extra_periods_used,match_time,match_time_utc,attendance,duration
27575,1979,Burwood Stadium,11,58,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,97,0,3705,Nunawading Spectres,SPECTRES,84,0,0,1979-05-06 12:00:00,1979-05-06 02:00:00,0,120
27576,1979,Beaton Park Basketball Stadium,12,59,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,110,1,3697,Glenelg Tigers,TIGERS,83,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27576,1979,Beaton Park Basketball Stadium,12,59,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,83,0,3683,Wollongong Hawks,Hawks,110,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27577,1979,Burwood Stadium,12,60,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,72,1,3695,West Adelaide Bearcats,BEARCATS,58,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27577,1979,Burwood Stadium,12,60,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,58,0,3705,Nunawading Spectres,SPECTRES,72,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27578,1979,Newcastle Sports  Entertainment Centre,12,61,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,84,1,3717,Canberra Cannons,CANNONS,77,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27578,1979,Newcastle Sports  Entertainment Centre,12,61,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,77,0,3690,Newcastle Falcons,FALCONS,84,0,0,1979-05-12 12:00:00,1979-05-12 02:00:00,0,120
27579,1979,Alexandria Stadium,12,62,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,99,1,3690,Newcastle Falcons,FALCONS,119,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27579,1979,Alexandria Stadium,12,62,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,119,0,3714,City of Sydney Astronauts,Astronauts,99,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27580,1979,Bankstown Stadium,12,63,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,84,1,3697,Glenelg Tigers,TIGERS,100,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27580,1979,Bankstown Stadium,12,63,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,100,0,3708,Bankstown Bruins,BRUINS,84,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27581,1979,Albert Park,12,64,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,92,1,3695,West Adelaide Bearcats,BEARCATS,85,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27581,1979,Albert Park,12,64,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,85,0,3702,St. Kilda Saints,SAINTS,92,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27582,1979,"Auchenflower, Brisbane",12,65,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,91,1,3683,Wollongong Hawks,Hawks,85,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27582,1979,"Auchenflower, Brisbane",12,65,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,85,0,3709,Brisbane Bullets,Bullets,91,0,0,1979-05-13 12:00:00,1979-05-13 02:00:00,0,120
27583,1979,Apollo Entertainment Centre,13,66,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,108,1,3690,Newcastle Falcons,FALCONS,85,0,0,1979-05-19 12:00:00,1979-05-19 02:30:00,0,120
27583,1979,Apollo Entertainment Centre,13,66,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,85,0,3695,West Adelaide Bearcats,BEARCATS,108,0,0,1979-05-19 12:00:00,1979-05-19 02:30:00,0,120
27584,1979,Apollo Entertainment Centre,13,67,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,68,1,3683,Wollongong Hawks,Hawks,74,0,0,1979-05-19 12:00:00,1979-05-19 02:30:00,0,120
27584,1979,Apollo Entertainment Centre,13,67,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,74,0,3697,Glenelg Tigers,TIGERS,68,0,0,1979-05-19 12:00:00,1979-05-19 02:30:00,0,120
27585,1979,Alexandria Stadium,13,68,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,78,1,3702,St. Kilda Saints,SAINTS,103,0,0,1979-05-19 12:00:00,1979-05-19 02:00:00,0,120
27585,1979,Alexandria Stadium,13,68,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,103,0,3714,City of Sydney Astronauts,Astronauts,78,0,0,1979-05-19 12:00:00,1979-05-19 02:00:00,0,120
27586,1979,"Auchenflower, Brisbane",13,69,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,105,1,3705,Nunawading Spectres,SPECTRES,85,0,0,1979-05-19 12:00:00,1979-05-19 02:00:00,0,120
27586,1979,"Auchenflower, Brisbane",13,69,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,85,0,3709,Brisbane Bullets,Bullets,105,0,0,1979-05-19 12:00:00,1979-05-19 02:00:00,0,120
27587,1979,"Auchenflower, Brisbane",13,70,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,81,1,3702,St. Kilda Saints,SAINTS,98,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27587,1979,"Auchenflower, Brisbane",13,70,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,98,0,3709,Brisbane Bullets,Bullets,81,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27588,1979,Canberra Showgrounds,13,71,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,84,1,3705,Nunawading Spectres,SPECTRES,70,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27588,1979,Canberra Showgrounds,13,71,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,70,0,3717,Canberra Cannons,CANNONS,84,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27589,1979,Bankstown Stadium,13,72,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,83,1,3714,City of Sydney Astronauts,Astronauts,87,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27589,1979,Bankstown Stadium,13,72,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,87,0,3708,Bankstown Bruins,BRUINS,83,0,0,1979-05-20 12:00:00,1979-05-20 02:00:00,0,120
27590,1979,Apollo Entertainment Centre,13,73,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,74,1,3683,Wollongong Hawks,Hawks,71,0,0,1979-05-20 12:00:00,1979-05-20 02:30:00,0,120
27590,1979,Apollo Entertainment Centre,13,73,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,71,0,3695,West Adelaide Bearcats,BEARCATS,74,0,0,1979-05-20 12:00:00,1979-05-20 02:30:00,0,120
27591,1979,Apollo Entertainment Centre,13,74,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,79,1,3690,Newcastle Falcons,FALCONS,77,0,0,1979-05-20 12:00:00,1979-05-20 02:30:00,0,120
27591,1979,Apollo Entertainment Centre,13,74,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,77,0,3697,Glenelg Tigers,TIGERS,79,0,0,1979-05-20 12:00:00,1979-05-20 02:30:00,0,120
27592,1979,Newcastle Sports  Entertainment Centre,14,75,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,79,1,3702,St. Kilda Saints,SAINTS,92,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27592,1979,Newcastle Sports  Entertainment Centre,14,75,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,92,0,3690,Newcastle Falcons,FALCONS,79,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27593,1979,Bankstown Stadium,14,76,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,92,1,3705,Nunawading Spectres,SPECTRES,93,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27593,1979,Bankstown Stadium,14,76,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,93,0,3708,Bankstown Bruins,BRUINS,92,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27594,1979,Apollo Entertainment Centre,14,77,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,97,1,3697,Glenelg Tigers,TIGERS,76,0,0,1979-05-26 12:00:00,1979-05-26 02:30:00,0,120
27594,1979,Apollo Entertainment Centre,14,77,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,76,0,3695,West Adelaide Bearcats,BEARCATS,97,0,0,1979-05-26 12:00:00,1979-05-26 02:30:00,0,120
27595,1979,"Auchenflower, Brisbane",14,78,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,104,1,3714,City of Sydney Astronauts,Astronauts,88,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27595,1979,"Auchenflower, Brisbane",14,78,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,88,0,3709,Brisbane Bullets,Bullets,104,0,0,1979-05-26 12:00:00,1979-05-26 02:00:00,0,120
27596,1979,Beaton Park Basketball Stadium,14,79,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,84,1,3705,Nunawading Spectres,SPECTRES,93,0,0,1979-05-27 12:00:00,1979-05-27 02:00:00,0,120
27596,1979,Beaton Park Basketball Stadium,14,79,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,93,0,3683,Wollongong Hawks,Hawks,84,0,0,1979-05-27 12:00:00,1979-05-27 02:00:00,0,120
27597,1979,Canberra Showgrounds,14,80,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,93,1,3702,St. Kilda Saints,SAINTS,98,0,0,1979-05-27 12:00:00,1979-05-27 02:00:00,0,120
27597,1979,Canberra Showgrounds,14,80,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,98,0,3717,Canberra Cannons,CANNONS,93,0,0,1979-05-27 12:00:00,1979-05-27 02:00:00,0,120
27598,1979,Beaton Park Basketball Stadium,15,81,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,81,1,3690,Newcastle Falcons,FALCONS,80,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27598,1979,Beaton Park Basketball Stadium,15,81,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,80,0,3683,Wollongong Hawks,Hawks,81,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27599,1979,Canberra Showgrounds,15,82,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,101,1,3708,Bankstown Bruins,BRUINS,86,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27599,1979,Canberra Showgrounds,15,82,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,86,0,3717,Canberra Cannons,CANNONS,101,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27600,1979,Burwood Stadium,15,83,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,81,1,3714,City of Sydney Astronauts,Astronauts,61,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27600,1979,Burwood Stadium,15,83,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,61,0,3705,Nunawading Spectres,SPECTRES,81,0,0,1979-06-02 12:00:00,1979-06-02 02:00:00,0,120
27601,1979,Apollo Entertainment Centre,15,84,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,120,1,3709,Brisbane Bullets,Bullets,93,0,0,1979-06-02 12:00:00,1979-06-02 02:30:00,0,120
27601,1979,Apollo Entertainment Centre,15,84,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,93,0,3695,West Adelaide Bearcats,BEARCATS,120,0,0,1979-06-02 12:00:00,1979-06-02 02:30:00,0,120
27602,1979,Albert Park,15,85,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,97,1,3714,City of Sydney Astronauts,Astronauts,86,0,0,1979-06-03 12:00:00,1979-06-03 02:00:00,0,120
27602,1979,Albert Park,15,85,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,86,0,3702,St. Kilda Saints,SAINTS,97,0,0,1979-06-03 12:00:00,1979-06-03 02:00:00,0,120
27603,1979,Bankstown Stadium,15,86,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,84,1,3690,Newcastle Falcons,FALCONS,93,0,0,1979-06-03 12:00:00,1979-06-03 02:00:00,0,120
27603,1979,Bankstown Stadium,15,86,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,93,0,3708,Bankstown Bruins,BRUINS,84,0,0,1979-06-03 12:00:00,1979-06-03 02:00:00,0,120
27604,1979,Apollo Entertainment Centre,15,87,COMPLETE,,REGULAR,3697,Glenelg Tigers,TIGERS,92,1,3709,Brisbane Bullets,Bullets,112,0,0,1979-06-03 12:00:00,1979-06-03 02:30:00,0,120
27604,1979,Apollo Entertainment Centre,15,87,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,112,0,3697,Glenelg Tigers,TIGERS,92,0,0,1979-06-03 12:00:00,1979-06-03 02:30:00,0,120
27605,1979,Albert Park,16,88,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,94,1,3717,Canberra Cannons,CANNONS,93,0,0,1979-06-10 12:00:00,1979-06-10 02:00:00,0,120
27605,1979,Albert Park,16,88,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,93,0,3702,St. Kilda Saints,SAINTS,94,0,0,1979-06-10 12:00:00,1979-06-10 02:00:00,0,120
27609,1980,Apollo Entertainment Centre,1,1,COMPLETE,,REGULAR,3699,West Torrens Eagles,EAGLES,78,1,3705,Nunawading Spectres,SPECTRES,64,0,0,1980-02-02 12:00:00,1980-02-02 01:30:00,0,120
27609,1980,Apollo Entertainment Centre,1,1,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,64,0,3699,West Torrens Eagles,EAGLES,78,0,0,1980-02-02 12:00:00,1980-02-02 01:30:00,0,120
27610,1980,Canberra Showgrounds,1,2,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,77,1,3696,Launceston Casino City,CASINO CITY,69,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27610,1980,Canberra Showgrounds,1,2,COMPLETE,,REGULAR,3696,Launceston Casino City,CASINO CITY,69,0,3717,Canberra Cannons,CANNONS,77,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27611,1980,"Ken  Watson Stadium, Melbourne",1,3,COMPLETE,,REGULAR,3703,Coburg Giants,GIANTS,76,1,3683,Wollongong Hawks,Hawks,73,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27611,1980,"Ken  Watson Stadium, Melbourne",1,3,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,73,0,3703,Coburg Giants,GIANTS,76,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27612,1980,Newcastle Sports  Entertainment Centre,1,4,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,73,1,3708,Bankstown Bruins,BRUINS,69,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27612,1980,Newcastle Sports  Entertainment Centre,1,4,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,69,0,3690,Newcastle Falcons,FALCONS,73,0,0,1980-02-02 12:00:00,1980-02-02 01:00:00,0,120
27613,1980,Apollo Entertainment Centre,1,5,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,78,1,3705,Nunawading Spectres,SPECTRES,71,0,0,1980-02-03 12:00:00,1980-02-03 01:30:00,0,120
27613,1980,Apollo Entertainment Centre,1,5,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,71,0,3695,West Adelaide Bearcats,BEARCATS,78,0,0,1980-02-03 12:00:00,1980-02-03 01:30:00,0,120
27614,1980,"Auchenflower, Brisbane",1,6,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,83,1,3696,Launceston Casino City,CASINO CITY,71,0,0,1980-02-03 12:00:00,1980-02-03 02:00:00,0,120
27614,1980,"Auchenflower, Brisbane",1,6,COMPLETE,,REGULAR,3696,Launceston Casino City,CASINO CITY,71,0,3709,Brisbane Bullets,Bullets,83,0,0,1980-02-03 12:00:00,1980-02-03 02:00:00,0,120
27615,1980,Albert Park,1,7,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,68,1,3683,Wollongong Hawks,Hawks,74,0,0,1980-02-03 12:00:00,1980-02-03 01:00:00,0,120
27615,1980,Albert Park,1,7,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,74,0,3702,St. Kilda Saints,SAINTS,68,0,0,1980-02-03 12:00:00,1980-02-03 01:00:00,0,120
27616,1980,Alexandria Stadium,1,8,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,74,1,3708,Bankstown Bruins,BRUINS,86,0,0,1980-02-03 12:00:00,1980-02-03 01:00:00,0,120
27616,1980,Alexandria Stadium,1,8,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,86,0,3714,City of Sydney Astronauts,Astronauts,74,0,0,1980-02-03 12:00:00,1980-02-03 01:00:00,0,120
27617,1980,Albert Park,2,9,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,109,1,3717,Canberra Cannons,CANNONS,70,0,0,1980-02-08 12:00:00,1980-02-08 01:00:00,0,120
27617,1980,Albert Park,2,9,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,70,0,3702,St. Kilda Saints,SAINTS,109,0,0,1980-02-08 12:00:00,1980-02-08 01:00:00,0,120
27618,1980,Burwood Stadium,2,10,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,54,1,3703,Coburg Giants,GIANTS,51,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27618,1980,Burwood Stadium,2,10,COMPLETE,,REGULAR,3703,Coburg Giants,GIANTS,51,0,3705,Nunawading Spectres,SPECTRES,54,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27619,1980,Newcastle Sports  Entertainment Centre,2,11,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,86,1,3702,St. Kilda Saints,SAINTS,88,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27619,1980,Newcastle Sports  Entertainment Centre,2,11,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,88,0,3690,Newcastle Falcons,FALCONS,86,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27620,1980,Bankstown Stadium,2,12,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,95,1,3699,West Torrens Eagles,EAGLES,74,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27620,1980,Bankstown Stadium,2,12,COMPLETE,,REGULAR,3699,West Torrens Eagles,EAGLES,74,0,3708,Bankstown Bruins,BRUINS,95,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27621,1980,Canberra Showgrounds,2,13,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,78,1,3695,West Adelaide Bearcats,BEARCATS,68,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27621,1980,Canberra Showgrounds,2,13,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,68,0,3717,Canberra Cannons,CANNONS,78,0,0,1980-02-09 12:00:00,1980-02-09 01:00:00,0,120
27622,1980,"Dowling Street Stadium, Launceston",2,14,COMPLETE,,REGULAR,3696,Launceston Casino City,CASINO CITY,83,1,3703,Coburg Giants,GIANTS,80,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27622,1980,"Dowling Street Stadium, Launceston",2,14,COMPLETE,,REGULAR,3703,Coburg Giants,GIANTS,80,0,3696,Launceston Casino City,CASINO CITY,83,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27623,1980,Alexandria Stadium,2,15,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,71,1,3702,St. Kilda Saints,SAINTS,84,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27623,1980,Alexandria Stadium,2,15,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,84,0,3714,City of Sydney Astronauts,Astronauts,71,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27624,1980,Beaton Park Basketball Stadium,2,16,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,101,1,3699,West Torrens Eagles,EAGLES,77,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27624,1980,Beaton Park Basketball Stadium,2,16,COMPLETE,,REGULAR,3699,West Torrens Eagles,EAGLES,77,0,3683,Wollongong Hawks,Hawks,101,0,0,1980-02-10 12:00:00,1980-02-10 01:00:00,0,120
27625,1980,"Auchenflower, Brisbane",2,17,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,91,1,3695,West Adelaide Bearcats,BEARCATS,86,0,0,1980-02-10 12:00:00,1980-02-10 02:00:00,0,120
27625,1980,"Auchenflower, Brisbane",2,17,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,86,0,3709,Brisbane Bullets,Bullets,91,0,0,1980-02-10 12:00:00,1980-02-10 02:00:00,0,120
27626,1980,Apollo Entertainment Centre,3,18,COMPLETE,,REGULAR,3695,West Adelaide Bearcats,BEARCATS,91,1,3690,Newcastle Falcons,FALCONS,89,0,0,1980-02-16 12:00:00,1980-02-16 01:30:00,0,120
27626,1980,Apollo Entertainment Centre,3,18,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,89,0,3695,West Adelaide Bearcats,BEARCATS,91,0,0,1980-02-16 12:00:00,1980-02-16 01:30:00,0,120
27627,1980,Burwood Stadium,3,19,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,85,1,3714,City of Sydney Astronauts,Astronauts,66,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27627,1980,Burwood Stadium,3,19,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,66,0,3705,Nunawading Spectres,SPECTRES,85,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27628,1980,Albert Park,3,20,COMPLETE,,REGULAR,3702,St. Kilda Saints,SAINTS,94,1,3709,Brisbane Bullets,Bullets,74,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27628,1980,Albert Park,3,20,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,74,0,3702,St. Kilda Saints,SAINTS,94,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27629,1980,Canberra Showgrounds,3,21,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,56,1,3683,Wollongong Hawks,Hawks,78,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27629,1980,Canberra Showgrounds,3,21,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,78,0,3717,Canberra Cannons,CANNONS,56,0,0,1980-02-16 12:00:00,1980-02-16 01:00:00,0,120
27630,1980,Apollo Entertainment Centre,3,22,COMPLETE,,REGULAR,3699,West Torrens Eagles,EAGLES,86,1,3690,Newcastle Falcons,FALCONS,88,0,0,1980-02-17 12:00:00,1980-02-17 01:30:00,0,120
27630,1980,Apollo Entertainment Centre,3,22,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,88,0,3699,West Torrens Eagles,EAGLES,86,0,0,1980-02-17 12:00:00,1980-02-17 01:30:00,0,120
27631,1980,"Dowling Street Stadium, Launceston",3,23,COMPLETE,,REGULAR,3696,Launceston Casino City,CASINO CITY,101,1,3714,City of Sydney Astronauts,Astronauts,77,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27631,1980,"Dowling Street Stadium, Launceston",3,23,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,77,0,3696,Launceston Casino City,CASINO CITY,101,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27632,1980,"Ken  Watson Stadium, Melbourne",3,24,COMPLETE,,REGULAR,3703,Coburg Giants,GIANTS,71,1,3709,Brisbane Bullets,Bullets,83,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27632,1980,"Ken  Watson Stadium, Melbourne",3,24,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,83,0,3703,Coburg Giants,GIANTS,71,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27633,1980,Bankstown Stadium,3,25,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,66,1,3717,Canberra Cannons,CANNONS,69,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27633,1980,Bankstown Stadium,3,25,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,69,0,3708,Bankstown Bruins,BRUINS,66,0,0,1980-02-17 12:00:00,1980-02-17 01:00:00,0,120
27634,1980,"Auchenflower, Brisbane",4,26,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,83,1,3705,Nunawading Spectres,SPECTRES,77,0,0,1980-02-23 12:00:00,1980-02-23 02:00:00,0,120
27634,1980,"Auchenflower, Brisbane",4,26,COMPLETE,,REGULAR,3705,Nunawading Spectres,SPECTRES,77,0,3709,Brisbane Bullets,Bullets,83,0,0,1980-02-23 12:00:00,1980-02-23 02:00:00,0,120
27635,1980,"Ken  Watson Stadium, Melbourne",4,27,COMPLETE,,REGULAR,3703,Coburg Giants,GIANTS,85,1,3696,Launceston Casino City,CASINO CITY,80,0,0,1980-02-23 12:00:00,1980-02-23 01:00:00,0,120
27635,1980,"Ken  Watson Stadium, Melbourne",4,27,COMPLETE,,REGULAR,3696,Launceston Casino City,CASINO CITY,80,0,3703,Coburg Giants,GIANTS,85,0,0,1980-02-23 12:00:00,1980-02-23 01:00:00,0,120
27636,1980,Newcastle Sports  Entertainment Centre,4,28,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,71,1,3683,Wollongong Hawks,Hawks,73,0,0,1980-02-23 12:00:00,1980-02-23 01:00:00,0,120
27636,1980,Newcastle Sports  Entertainment Centre,4,28,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,73,0,3690,Newcastle Falcons,FALCONS,71,0,0,1980-02-23 12:00:00,1980-02-23 01:00:00,0,120
27637,1980,Apollo Entertainment Centre,4,29,COMPLETE,,REGULAR,3699,West Torrens Eagles,EAGLES,79,1,3708,Bankstown Bruins,BRUINS,73,0,0,1980-02-23 12:00:00,1980-02-23 01:30:00,0,120
27637,1980,Apollo Entertainment Centre,4,29,COMPLETE,,REGULAR,3708,Bankstown Bruins,BRUINS,73,0,3699,West Torrens Eagles,EAGLES,79,0,0,1980-02-23 12:00:00,1980-02-23 01:30:00,0,120
27638,1980,Alexandria Stadium,4,30,COMPLETE,,REGULAR,3714,City of Sydney Astronauts,Astronauts,75,1,3705,Nunawading Spectres,SPECTRES,97,0,0,1980-02-24 12:00:00,1980-02-24 01:00:00,0,120
